city,date,PM2.5,PM10,NO2,CO,SO2,AQI,temperature_2m_max,temperature_2m_min,Humidity,temperature_2m,anomaly,anomaly_label,anomaly_score,severity
Hyderabad,2016-09-04,23.0,62.17,46.21,0.07,3.71,49.0,28.9,20.7,65.32,24.799999999999997,1,Normal,0.16355518271159852,Normal
Hyderabad,2016-09-05,15.46,65.0,52.18,0.22,4.28,95.0,26.2,19.3,68.56,22.75,1,Normal,0.15728529254902784,Normal
Hyderabad,2016-09-06,28.28,87.32,74.51,0.27,16.38,85.0,27.0,21.4,67.6,24.2,1,Normal,0.14313586082777313,Normal
Hyderabad,2016-09-07,37.15,99.05,84.52,0.39,8.3,97.0,28.0,21.1,66.4,24.55,1,Normal,0.12945805102953567,Normal
Hyderabad,2016-09-08,25.0,82.86,78.74,0.2,12.95,93.0,26.9,20.4,67.72,23.65,1,Normal,0.12547511504265912,Normal
Hyderabad,2016-09-09,35.34,103.41,74.42,0.21,5.89,75.5,26.8,19.8,67.84,23.3,1,Normal,0.1403814290368341,Normal
Hyderabad,2016-09-10,37.09,82.11,78.98,0.37,13.91,92.0,27.5,20.8,67.0,24.15,1,Normal,0.13924285171870815,Normal
Hyderabad,2016-09-11,24.59,59.97,70.69,0.32,4.45,66.0,26.4,18.8,68.32,22.6,1,Normal,0.12845279850657204,Normal
Hyderabad,2016-09-12,30.49,69.68,59.25,0.28,12.54,65.0,25.7,20.1,69.16,22.9,1,Normal,0.1402643572833061,Normal
Hyderabad,2016-10-01,16.68,31.02,42.12,0.24,8.03,70.0,31.3,19.9,62.44,25.6,1,Normal,0.15951262410092004,Normal
Hyderabad,2016-10-02,13.57,24.85,41.65,0.11,2.73,55.0,32.1,22.0,61.48,27.05,1,Normal,0.1468771850792513,Normal
Hyderabad,2016-10-03,12.72,33.72,26.93,0.19,9.91,72.0,31.0,21.6,62.8,26.3,1,Normal,0.17063447108973695,Normal
Hyderabad,2016-10-04,11.98,35.51,42.12,0.03,6.74,47.0,28.3,20.6,66.04,24.450000000000003,1,Normal,0.16132498289515024,Normal
Hyderabad,2016-10-05,9.83,32.3,35.58,0.07,5.53,73.0,26.7,20.6,67.96,23.65,1,Normal,0.1540381611440957,Normal
Hyderabad,2016-10-06,15.29,52.36,47.47,0.1,6.85,56.0,27.7,21.6,66.76,24.65,1,Normal,0.15887095361206677,Normal
Hyderabad,2016-10-07,15.45,57.53,40.95,0.2,6.22,63.0,27.0,21.6,67.6,24.3,1,Normal,0.16728709795531838,Normal
Hyderabad,2016-10-08,16.38,37.54,39.15,0.08,3.2,55.0,25.9,20.0,68.92,22.95,1,Normal,0.14877338325971667,Normal
Hyderabad,2016-10-09,12.88,45.38,45.99,0.05,1.55,65.0,26.8,19.2,67.84,23.0,1,Normal,0.1419349133703271,Normal
Hyderabad,2016-10-10,42.0,94.08,32.55,0.25,4.28,118.0,27.8,19.9,66.64,23.85,1,Normal,0.18521078884584086,Normal
Hyderabad,2016-10-11,43.415,78.855,61.825,0.0,25.495,97.5,26.5,19.8,68.2,23.15,1,Normal,0.13521592461506793,Normal
Hyderabad,2016-10-12,48.55,108.27,45.48,0.43,19.26,106.0,24.7,18.8,70.36,21.75,1,Normal,0.1506909291204741,Normal
Hyderabad,2016-11-01,73.45,106.62,35.18,0.57,47.02,118.0,32.2,20.8,61.36,26.5,1,Normal,0.14258163976868854,Normal
Hyderabad,2016-11-02,64.93,100.92,22.8,0.35,45.54,134.0,30.3,21.5,63.64,25.9,1,Normal,0.14439673160516814,Normal
Hyderabad,2016-11-03,61.75,97.54,23.49,0.35,35.06,104.0,31.5,21.2,62.2,26.35,1,Normal,0.16199695214892001,Normal
Hyderabad,2016-11-04,65.1,101.16,13.74,0.36,31.95,113.0,28.6,20.2,65.68,24.4,1,Normal,0.15867826519324363,Normal
Hyderabad,2016-11-05,67.23,100.75,31.41,0.26,31.89,151.0,26.0,20.3,68.8,23.15,1,Normal,0.15225575771870248,Normal
Hyderabad,2016-11-06,65.76,104.57,25.01,0.36,31.29,119.0,28.5,20.0,65.8,24.25,1,Normal,0.1610178308440125,Normal
Hyderabad,2016-11-07,66.65,112.8,18.35,0.35,40.78,124.0,27.5,21.0,67.0,24.25,1,Normal,0.15553384613615645,Normal
Hyderabad,2016-11-08,60.51,107.1,36.85,0.47,38.63,112.0,25.9,20.2,68.92,23.049999999999997,1,Normal,0.1438550688788081,Normal
Hyderabad,2016-11-09,65.33,103.8,42.02,0.45,35.56,147.0,26.7,19.9,67.96,23.299999999999997,1,Normal,0.14969007880625596,Normal
Hyderabad,2016-11-10,71.55,106.32,56.07,0.45,46.68,144.0,27.6,20.2,66.88,23.9,1,Normal,0.12834010360405906,Normal
Hyderabad,2016-11-11,62.24,97.74,52.96,0.92,46.54,129.0,27.0,18.6,67.6,22.8,1,Normal,0.13474379018605281,Normal
Hyderabad,2016-11-12,61.83,104.38,53.12,0.61,35.55,152.0,25.9,18.9,68.92,22.4,1,Normal,0.13967417223932477,Normal
Hyderabad,2016-12-01,58.86,97.97,54.03,0.38,23.1,103.0,31.9,20.7,61.72,26.299999999999997,1,Normal,0.1707202894443341,Normal
Hyderabad,2016-12-02,61.32,101.59,54.28,0.17,35.08,96.0,29.7,20.7,64.36,25.2,1,Normal,0.15262501472880552,Normal
Hyderabad,2016-12-03,57.06,89.69,38.29,0.28,8.7,112.0,31.4,21.1,62.32,26.25,1,Normal,0.18609228398836491,Normal
Hyderabad,2016-12-04,59.44,94.88,40.89,0.41,20.04,94.0,29.1,20.4,65.08,24.75,1,Normal,0.18486250008248478,Normal
Hyderabad,2016-12-05,66.0,104.04,46.01,0.49,38.17,112.0,24.2,20.2,70.96,22.2,1,Normal,0.11897665325522727,Normal
Hyderabad,2016-12-06,65.98,100.21,43.82,0.46,39.34,115.0,28.0,20.0,66.4,24.0,1,Normal,0.14867989260489095,Normal
Hyderabad,2016-12-07,58.07,91.26,58.31,0.32,44.6,109.0,28.4,20.9,65.92,24.65,1,Normal,0.13143584366227584,Normal
Hyderabad,2016-12-08,60.69,102.1,64.12,0.36,36.91,110.0,26.0,20.1,68.8,23.05,1,Normal,0.1286588767769114,Normal
Hyderabad,2016-12-09,63.73,106.83,60.81,0.29,30.48,126.0,26.9,20.1,67.72,23.5,1,Normal,0.13892843740932853,Normal
Hyderabad,2016-12-10,61.83,103.12,60.63,0.38,34.5,117.0,27.2,19.9,67.36,23.549999999999997,1,Normal,0.13959776382279543,Normal
Hyderabad,2016-12-11,61.79,97.38,68.61,0.37,45.32,104.0,26.7,18.0,67.96,22.35,1,Normal,0.11589315443319237,Normal
Hyderabad,2016-12-12,48.86,104.26,58.18,0.45,46.34,103.0,25.8,18.8,69.04,22.3,1,Normal,0.11451931325829279,Normal
Hyderabad,2017-01-01,61.25,100.46,39.37,0.25,6.08,110.0,26.4,18.8,68.32,22.6,1,Normal,0.17318870079905374,Normal
Hyderabad,2017-01-02,47.21,80.12,52.0,0.33,20.73,103.0,28.3,17.8,66.04,23.05,1,Normal,0.17328282523850075,Normal
Hyderabad,2017-01-03,65.45,132.09,58.68,0.31,22.99,103.0,25.8,19.6,69.04,22.700000000000003,1,Normal,0.14478058174914976,Normal
Hyderabad,2017-01-04,116.03,197.89,58.2,0.15,37.31,215.0,28.1,17.7,66.28,22.9,1,Normal,0.11158783240804687,Normal
Hyderabad,2017-01-05,96.21,162.27,57.6,0.0,25.88,276.0,28.3,19.8,66.04,24.05,1,Normal,0.14576624259763965,Normal
Hyderabad,2017-01-06,75.89,147.99,69.76,0.0,34.18,158.0,20.8,17.0,75.04,18.9,1,Normal,0.025924883837957435,Normal
Hyderabad,2017-01-07,63.83,104.25,37.49,0.0,7.83,137.0,24.1,19.8,71.08,21.950000000000003,1,Normal,0.14047883082106388,Normal
Hyderabad,2017-01-08,62.34,100.56,34.38,0.0,3.21,102.0,25.3,16.8,69.64,21.05,1,Normal,0.14494707557302683,Normal
Hyderabad,2017-01-09,51.67,80.46,30.24,0.0,3.56,96.0,26.8,16.9,67.84,21.85,1,Normal,0.16725797556631455,Normal
Hyderabad,2017-01-10,61.42,112.53,36.21,0.0,6.6,98.0,25.8,15.7,69.04,20.75,1,Normal,0.151845944223447,Normal
Hyderabad,2017-01-11,82.34,168.93,49.71,0.0,29.68,163.0,26.3,13.7,68.44,20.0,1,Normal,0.11156274358714868,Normal
Hyderabad,2017-01-12,115.47,212.64,55.94,0.0,55.61,236.0,25.4,18.3,69.52,21.85,1,Normal,0.06757769146276832,Normal
Hyderabad,2017-02-01,44.56,87.45,35.7,0.0,5.74,151.0,27.3,18.3,67.24,22.8,1,Normal,0.17789016143607694,Normal
Hyderabad,2017-02-02,52.36,96.1,37.44,0.0,3.48,102.0,28.9,20.4,65.32,24.65,1,Normal,0.16996380402984307,Normal
Hyderabad,2017-02-03,58.81,109.98,42.23,0.0,8.29,113.0,26.6,19.4,68.08,23.0,1,Normal,0.17279110716604235,Normal
Hyderabad,2017-02-04,68.29,141.85,52.03,0.0,13.7,149.0,27.9,18.6,66.52,23.25,1,Normal,0.1696746283843053,Normal
Hyderabad,2017-02-05,56.73,117.29,45.95,0.0,11.04,164.0,28.6,19.1,65.68,23.85,1,Normal,0.18062205870514236,Normal
Hyderabad,2017-02-06,64.14,136.36,52.4,0.0,18.17,118.0,22.8,18.7,72.64,20.75,1,Normal,0.11611847755766475,Normal
Hyderabad,2017-02-07,93.54,188.21,60.66,0.0,25.9,185.0,23.8,19.4,71.44,21.6,1,Normal,0.09568658982743489,Normal
Hyderabad,2017-02-08,83.13,163.13,51.31,0.0,17.22,180.0,24.7,17.0,70.36,20.85,1,Normal,0.13141767180214264,Normal
Hyderabad,2017-02-09,70.3,134.14,45.89,0.0,7.48,161.0,25.6,15.2,69.28,20.4,1,Normal,0.1423463451505318,Normal
Hyderabad,2017-02-10,64.97,108.1,35.98,0.0,5.02,121.0,26.6,13.6,68.08,20.1,1,Normal,0.1462359144589384,Normal
Hyderabad,2017-02-11,41.77,140.385,27.85,0.0,1.8,115.0,26.2,13.1,68.56,19.65,1,Normal,0.1359194239933621,Normal
Hyderabad,2017-02-12,39.67,179.41,32.34,0.0,3.08,78.0,26.0,18.5,68.8,22.25,1,Normal,0.1520518052021515,Normal
Hyderabad,2017-03-01,63.3,161.94,38.86,0.24,15.45,166.0,27.0,17.8,67.6,22.4,1,Normal,0.16841857126595133,Normal
Hyderabad,2017-03-02,57.86,130.83,29.63,0.19,10.31,147.0,28.2,19.0,66.16,23.6,1,Normal,0.18764776288194907,Normal
Hyderabad,2017-03-03,28.95,87.02,25.79,0.14,7.43,142.0,27.2,20.0,67.36,23.6,1,Normal,0.18286933404877204,Normal
Hyderabad,2017-03-04,32.73,90.8,25.01,0.16,10.15,116.0,28.9,19.0,65.32,23.95,1,Normal,0.18483440124200845,Normal
Hyderabad,2017-03-05,31.06,69.14,19.79,0.14,14.85,102.0,27.6,19.5,66.88,23.55,1,Normal,0.18308919540827057,Normal
Hyderabad,2017-03-06,42.16,106.15,28.0,0.17,9.61,106.0,26.0,19.5,68.8,22.75,1,Normal,0.18042383491596736,Normal
Hyderabad,2017-03-07,35.62,80.09,17.76,0.14,12.29,109.0,25.5,18.5,69.4,22.0,1,Normal,0.17084220712519949,Normal
Hyderabad,2017-03-08,45.6,118.95,28.85,0.13,13.64,124.0,23.8,17.0,71.44,20.4,1,Normal,0.13626070579698235,Normal
Hyderabad,2017-03-09,77.14,189.5,45.09,0.2,19.6,181.0,26.3,14.6,68.44,20.45,1,Normal,0.1382083419023472,Normal
Hyderabad,2017-03-10,30.97,89.71,24.09,0.12,9.13,113.0,26.8,12.6,67.84,19.7,1,Normal,0.15251589941150584,Normal
Hyderabad,2017-03-11,30.33,111.84,33.13,0.11,12.9,108.0,25.9,12.9,68.92,19.4,1,Normal,0.1360563861628017,Normal
Hyderabad,2017-03-12,43.8,146.18,41.87,0.16,22.58,117.0,25.2,18.2,69.76,21.7,1,Normal,0.14572641991305352,Normal
Hyderabad,2017-04-01,44.15,117.72,30.98,0.14,6.09,136.0,26.0,19.3,68.8,22.65,1,Normal,0.17708766119932368,Normal
Hyderabad,2017-04-02,51.9,144.41,41.35,0.16,8.48,123.0,26.8,19.6,67.84,23.200000000000003,1,Normal,0.17508879415085843,Normal
Hyderabad,2017-04-03,50.37,125.87,34.02,0.15,7.24,132.0,26.7,19.1,67.96,22.9,1,Normal,0.1821292130485732,Normal
Hyderabad,2017-04-04,43.52,105.3,30.44,0.14,10.83,123.0,28.4,19.9,65.92,24.15,1,Normal,0.18728817094144062,Normal
Hyderabad,2017-04-05,47.15,98.46,29.71,0.15,7.18,103.0,26.0,19.9,68.8,22.95,1,Normal,0.17980755054867897,Normal
Hyderabad,2017-04-06,44.33,118.21,36.95,0.16,9.13,92.0,24.8,18.5,70.24,21.65,1,Normal,0.1577396314270429,Normal
Hyderabad,2017-04-07,48.68,119.71,32.91,0.14,9.66,136.0,25.4,16.7,69.52,21.049999999999997,1,Normal,0.16646689574554124,Normal
Hyderabad,2017-04-08,68.34,186.2,38.38,0.2,16.14,128.0,25.1,16.7,69.88,20.9,1,Normal,0.13412815349647328,Normal
Hyderabad,2017-04-09,77.56,193.33,49.22,0.29,14.15,175.0,25.9,18.1,68.92,22.0,1,Normal,0.14745251385538527,Normal
Hyderabad,2017-04-10,67.48,184.29,39.61,0.21,17.04,164.0,26.6,13.0,68.08,19.8,1,Normal,0.13773318132022916,Normal
Hyderabad,2017-04-11,77.94,235.99,52.07,0.23,30.86,192.0,26.6,13.2,68.08,19.9,1,Normal,0.08256388011077448,Normal
Hyderabad,2017-04-12,158.04,485.88,70.52,0.3,70.39,199.0,25.3,18.2,69.64,21.75,-1,Anomaly,-0.04372359626770217,Medium
Hyderabad,2017-05-01,24.54,68.79,26.4,0.09,11.13,99.0,25.0,19.6,70.0,22.3,1,Normal,0.15966033958837994,Normal
Hyderabad,2017-05-02,29.34,70.91,21.73,0.1,5.69,110.0,27.7,19.1,66.76,23.4,1,Normal,0.18415854546788946,Normal
Hyderabad,2017-05-03,37.31,85.68,25.09,0.11,4.14,118.0,26.2,19.5,68.56,22.85,1,Normal,0.17322899059086888,Normal
Hyderabad,2017-05-04,43.24,111.88,26.06,0.15,8.28,130.0,28.7,18.5,65.56,23.6,1,Normal,0.18839725425542342,Normal
Hyderabad,2017-05-05,40.48,113.26,24.97,0.15,8.41,138.0,24.9,19.9,70.12,22.4,1,Normal,0.16222584963618242,Normal
Hyderabad,2017-05-06,38.11,89.14,25.56,0.11,11.54,122.0,24.3,17.1,70.84,20.700000000000003,1,Normal,0.1415371960666041,Normal
Hyderabad,2017-05-07,29.4,80.54,12.86,0.09,6.91,98.0,25.7,14.9,69.16,20.3,1,Normal,0.15454026482698702,Normal
Hyderabad,2017-05-08,27.81,82.02,18.72,0.06,10.16,131.0,24.2,16.0,70.96,20.1,1,Normal,0.1337347170901933,Normal
Hyderabad,2017-05-09,32.95,91.33,41.36,0.06,10.25,109.0,25.9,17.4,68.92,21.65,1,Normal,0.16185227207040825,Normal
Hyderabad,2017-05-10,31.54,71.48,56.78,0.16,5.59,165.0,25.6,13.6,69.28,19.6,1,Normal,0.12436906257616442,Normal
Hyderabad,2017-05-11,30.22,66.24,72.96,0.14,3.96,123.0,26.0,13.7,68.8,19.85,1,Normal,0.10113017590105344,Normal
Hyderabad,2017-05-12,34.8,77.97,36.6,0.15,4.51,86.0,27.3,18.7,67.24,23.0,1,Normal,0.1753148614890337,Normal
Hyderabad,2017-06-01,10.04,35.01,25.83,0.06,1.66,79.0,25.8,20.3,69.04,23.05,1,Normal,0.14507261969987684,Normal
Hyderabad,2017-06-02,13.75,45.45,22.7,0.07,3.03,109.0,27.2,19.7,67.36,23.45,1,Normal,0.16195867723607738,Normal
Hyderabad,2017-06-03,13.78,42.98,19.42,0.07,2.33,103.0,27.1,19.4,67.48,23.25,1,Normal,0.1596173211343226,Normal
Hyderabad,2017-06-04,14.36,40.42,24.08,0.08,4.09,84.0,29.0,17.0,65.2,23.0,1,Normal,0.1748669953326759,Normal
Hyderabad,2017-06-05,16.11,54.35,19.2,0.07,6.0,106.0,26.4,19.6,68.32,23.0,1,Normal,0.17335159310365061,Normal
Hyderabad,2017-06-06,17.77,57.12,21.89,0.09,4.06,97.0,22.0,16.7,73.6,19.35,1,Normal,0.09550702416794488,Normal
Hyderabad,2017-06-07,12.3,31.28,11.7,0.07,3.66,74.0,26.6,17.2,68.08,21.9,1,Normal,0.14867634840274213,Normal
Hyderabad,2017-06-08,11.78,27.93,19.22,0.08,2.68,67.0,24.7,16.4,70.36,20.549999999999997,1,Normal,0.1172010580598597,Normal
Hyderabad,2017-06-09,17.05,39.07,20.03,0.08,5.5,69.0,26.3,16.8,68.44,21.55,1,Normal,0.16138246413381974,Normal
Hyderabad,2017-06-10,7.84,21.21,15.62,0.1,3.68,68.0,26.1,12.9,68.68,19.5,1,Normal,0.11541765747841143,Normal
Hyderabad,2017-06-11,7.85,18.39,15.56,0.09,2.04,61.0,26.7,13.8,67.96,20.25,1,Normal,0.1280511773205757,Normal
Hyderabad,2017-06-12,5.56,11.67,8.47,0.07,3.57,50.0,27.5,17.9,67.0,22.7,1,Normal,0.1358941210623974,Normal
Hyderabad,2017-07-01,10.98,42.56,12.28,0.14,3.86,63.0,27.3,19.8,67.24,23.55,1,Normal,0.1631610074917353,Normal
Hyderabad,2017-07-02,9.75,37.86,11.87,0.13,6.13,66.0,26.6,18.7,68.08,22.65,1,Normal,0.15762583942858605,Normal
Hyderabad,2017-07-03,11.8,46.69,13.33,0.17,6.91,66.0,26.7,19.5,67.96,23.1,1,Normal,0.1697457242237181,Normal
Hyderabad,2017-07-04,15.53,48.65,13.28,0.15,13.54,57.0,28.5,16.1,65.8,22.3,1,Normal,0.17369108114038512,Normal
Hyderabad,2017-07-05,10.4,37.0,12.88,0.16,13.72,58.0,26.2,19.4,68.56,22.799999999999997,1,Normal,0.15632661870434522,Normal
Hyderabad,2017-07-06,14.66,45.03,14.12,0.18,7.07,57.0,18.3,16.5,78.04,17.4,1,Normal,0.032283480232717876,Normal
Hyderabad,2017-07-07,14.77,43.48,16.09,0.17,5.99,63.0,25.9,14.7,68.92,20.299999999999997,1,Normal,0.1454478560127766,Normal
Hyderabad,2017-07-08,18.19,55.27,15.37,0.15,6.05,66.0,25.4,19.5,69.52,22.45,1,Normal,0.161251155992214,Normal
Hyderabad,2017-07-09,18.1,47.47,14.82,0.16,6.71,61.0,26.8,14.5,67.84,20.65,1,Normal,0.15256834570579025,Normal
Hyderabad,2017-07-10,15.0,39.94,17.03,0.19,7.42,60.0,26.5,11.9,68.2,19.2,1,Normal,0.13923047337021494,Normal
Hyderabad,2017-07-11,19.31,59.13,16.31,0.16,6.56,60.0,26.1,13.7,68.68,19.9,1,Normal,0.14752853696454282,Normal
Hyderabad,2017-07-12,14.29,47.25,15.3,0.15,5.86,66.0,28.4,17.4,65.92,22.9,1,Normal,0.17614713762927037,Normal
Hyderabad,2017-08-01,16.85,49.6,17.0,0.21,5.57,60.0,26.9,18.6,67.72,22.75,1,Normal,0.17267670776671584,Normal
Hyderabad,2017-08-02,16.78,54.83,13.74,0.2,10.67,61.0,26.3,19.9,68.44,23.1,1,Normal,0.17438002897318405,Normal
Hyderabad,2017-08-03,11.79,34.3,10.34,0.17,5.77,51.0,27.6,19.8,66.88,23.700000000000003,1,Normal,0.170526158042702,Normal
Hyderabad,2017-08-04,13.35,44.95,18.12,0.17,5.55,49.0,28.6,17.6,65.68,23.1,1,Normal,0.17684708816196637,Normal
Hyderabad,2017-08-05,20.34,64.87,20.12,0.18,6.57,67.0,26.3,18.2,68.44,22.25,1,Normal,0.1755474428321075,Normal
Hyderabad,2017-08-06,23.03,80.57,22.47,0.17,14.85,75.0,20.1,17.1,75.88,18.6,1,Normal,0.06524112004067989,Normal
Hyderabad,2017-08-07,26.22,81.09,21.64,0.23,4.69,90.0,23.7,17.5,71.56,20.6,1,Normal,0.13192300712807148,Normal
Hyderabad,2017-08-08,24.87,68.32,19.65,0.22,6.76,83.0,25.2,19.0,69.76,22.1,1,Normal,0.1681699682368235,Normal
Hyderabad,2017-08-09,20.47,43.45,16.75,0.27,3.85,80.0,25.6,15.6,69.28,20.6,1,Normal,0.13726100319454004,Normal
Hyderabad,2017-08-10,14.91,32.93,11.51,0.19,5.41,71.0,26.3,11.8,68.44,19.05,1,Normal,0.1259661787416242,Normal
Hyderabad,2017-08-11,17.76,44.97,15.61,0.24,6.22,65.0,26.1,13.8,68.68,19.950000000000003,1,Normal,0.14169814474268377,Normal
Hyderabad,2017-08-12,15.1,36.13,14.19,0.25,5.1,67.0,29.2,16.5,64.96,22.85,1,Normal,0.17335413894181173,Normal
Hyderabad,2017-09-01,19.92,63.66,14.34,0.23,5.16,71.0,27.1,19.7,67.48,23.4,1,Normal,0.18048193592976192,Normal
Hyderabad,2017-09-02,24.42,75.72,16.47,0.22,13.58,87.0,26.5,19.2,68.2,22.85,1,Normal,0.17850447086062898,Normal
Hyderabad,2017-09-03,12.96,37.21,12.0,0.17,6.44,64.0,28.1,18.3,66.28,23.200000000000003,1,Normal,0.17135050172104077,Normal
Hyderabad,2017-09-04,17.26,49.36,16.95,0.21,4.92,59.0,28.1,15.0,66.28,21.55,1,Normal,0.1676955163907068,Normal
Hyderabad,2017-09-05,19.86,62.12,14.47,0.18,5.04,79.0,27.0,17.2,67.6,22.1,1,Normal,0.17650977938831858,Normal
Hyderabad,2017-09-06,29.32,70.96,19.22,0.19,4.97,86.0,22.4,18.0,73.12,20.2,1,Normal,0.11538903209877838,Normal
Hyderabad,2017-09-07,40.82,80.64,19.8,0.21,5.23,82.0,24.6,19.0,70.48,21.8,1,Normal,0.16440390678772554,Normal
Hyderabad,2017-09-08,32.63,58.94,19.17,0.18,4.57,74.0,24.9,17.5,70.12,21.2,1,Normal,0.15733418337274918,Normal
Hyderabad,2017-09-09,32.88,57.8,15.23,0.19,5.02,72.0,26.4,13.5,68.32,19.95,1,Normal,0.15590082928970794,Normal
Hyderabad,2017-09-10,18.58,41.91,15.66,0.09,3.32,60.0,25.8,12.3,69.04,19.05,1,Normal,0.12405532245940315,Normal
Hyderabad,2017-09-11,12.34,30.25,15.36,0.21,4.19,51.0,26.0,14.5,68.8,20.25,1,Normal,0.13391020749462595,Normal
Hyderabad,2017-09-12,10.33,27.36,15.27,0.11,4.17,55.0,28.8,15.8,65.44,22.3,1,Normal,0.1588845564400747,Normal
Hyderabad,2017-10-01,31.08,50.52,11.81,0.26,5.12,110.0,26.6,19.4,68.08,23.0,1,Normal,0.17916884873669253,Normal
Hyderabad,2017-10-02,24.6,31.41,11.9,0.16,3.37,121.5,27.0,20.2,67.6,23.6,1,Normal,0.1645402743755346,Normal
Hyderabad,2017-10-03,24.16,36.84,18.96,0.34,6.88,53.0,27.9,16.3,66.52,22.1,1,Normal,0.16790771176046498,Normal
Hyderabad,2017-10-04,49.75,77.06,22.44,0.66,10.46,102.0,26.9,17.9,67.72,22.4,1,Normal,0.18722299995296893,Normal
Hyderabad,2017-10-05,55.88,89.52,22.79,0.33,8.94,164.0,26.8,19.0,67.84,22.9,1,Normal,0.18693650928731925,Normal
Hyderabad,2017-10-06,28.48,54.04,19.44,0.21,5.7,102.0,23.6,18.9,71.68,21.25,1,Normal,0.1350277807612102,Normal
Hyderabad,2017-10-07,22.6,46.38,24.12,0.57,7.36,94.0,23.2,19.4,72.16,21.299999999999997,1,Normal,0.1262344486616635,Normal
Hyderabad,2017-10-08,32.08,42.02,24.14,0.29,19.21,100.0,26.6,16.7,68.08,21.65,1,Normal,0.16369799106287486,Normal
Hyderabad,2017-10-09,25.79,41.72,17.7,0.36,4.24,111.0,25.7,15.7,69.16,20.7,1,Normal,0.14501742227640718,Normal
Hyderabad,2017-10-10,28.04,46.53,24.18,0.1,8.63,103.0,26.3,13.3,68.44,19.8,1,Normal,0.14383760163877296,Normal
Hyderabad,2017-10-11,27.38,51.78,25.01,0.19,4.3,113.0,25.9,15.0,68.92,20.45,1,Normal,0.149262456544556,Normal
Hyderabad,2017-10-12,41.74,69.1,26.83,0.11,4.2,102.0,28.2,14.6,66.16,21.4,1,Normal,0.17228455721266572,Normal
Hyderabad,2017-11-01,68.21,149.12,46.37,1.19,14.94,150.0,27.0,18.4,67.6,22.7,1,Normal,0.17353501643605312,Normal
Hyderabad,2017-11-02,69.73,141.02,37.68,1.06,17.59,156.0,26.5,19.3,68.2,22.9,1,Normal,0.17542897885027509,Normal
Hyderabad,2017-11-03,66.51,126.96,37.44,1.04,20.33,158.0,28.3,16.0,66.04,22.15,1,Normal,0.17635564485940447,Normal
Hyderabad,2017-11-04,49.62,97.93,35.86,0.58,13.5,114.0,27.4,17.8,67.12,22.6,1,Normal,0.18278410160188757,Normal
Hyderabad,2017-11-05,32.45,68.47,31.18,0.52,13.78,91.0,26.3,18.5,68.44,22.4,1,Normal,0.1760402872804046,Normal
Hyderabad,2017-11-06,29.33,67.08,39.1,0.58,15.11,80.0,24.8,19.3,70.24,22.05,1,Normal,0.15240640957769497,Normal
Hyderabad,2017-11-07,34.96,81.64,43.63,0.68,11.95,94.0,21.2,18.8,74.56,20.0,1,Normal,0.09869482440738048,Normal
Hyderabad,2017-11-08,38.84,82.74,40.59,0.57,17.4,105.0,26.8,17.7,67.84,22.25,1,Normal,0.16834515209850992,Normal
Hyderabad,2017-11-09,39.57,84.55,39.12,0.59,16.53,95.0,25.4,16.4,69.52,20.9,1,Normal,0.1553630255998697,Normal
Hyderabad,2017-11-10,44.44,83.57,35.39,0.59,22.05,100.0,26.1,14.7,68.68,20.4,1,Normal,0.1561111981654394,Normal
Hyderabad,2017-11-11,61.84,115.98,42.21,0.63,27.55,123.0,24.5,17.1,70.6,20.8,1,Normal,0.1336813980383777,Normal
Hyderabad,2017-11-12,57.58,109.26,42.84,0.74,21.15,123.0,29.0,14.5,65.2,21.75,1,Normal,0.17562733448901663,Normal
Hyderabad,2017-12-01,70.03,128.64,37.15,0.8,14.25,139.0,28.4,17.4,65.92,22.9,1,Normal,0.1826881785315418,Normal
Hyderabad,2017-12-02,69.44,123.66,35.14,0.76,10.97,135.0,26.4,20.6,68.32,23.5,1,Normal,0.18870087359789878,Normal
Hyderabad,2017-12-03,70.83,125.86,38.05,0.8,9.54,140.0,28.2,17.7,66.16,22.95,1,Normal,0.18474780753974024,Normal
Hyderabad,2017-12-04,70.47,119.15,37.31,0.78,12.21,144.0,27.9,18.8,66.52,23.35,1,Normal,0.1860268092435225,Normal
Hyderabad,2017-12-05,58.07,96.64,29.67,0.7,13.2,128.0,20.9,18.0,74.92,19.45,1,Normal,0.09958352339344273,Normal
Hyderabad,2017-12-06,51.81,85.9,30.32,0.72,13.15,100.0,25.2,19.1,69.76,22.15,1,Normal,0.17403803195015394,Normal
Hyderabad,2017-12-07,69.33,127.59,40.86,0.91,16.11,122.0,23.1,18.4,72.28,20.75,1,Normal,0.13028525632078247,Normal
Hyderabad,2017-12-08,74.79,153.15,39.18,0.8,24.61,145.0,26.7,18.6,67.96,22.65,1,Normal,0.1610621135080194,Normal
Hyderabad,2017-12-09,67.7,149.05,38.26,0.77,19.03,142.0,25.7,16.0,69.16,20.85,1,Normal,0.16019331534079984,Normal
Hyderabad,2017-12-10,48.99,108.63,37.26,0.69,22.76,120.0,26.2,14.5,68.56,20.35,1,Normal,0.15570794199017068,Normal
Hyderabad,2017-12-11,55.7,117.26,48.48,1.05,22.48,117.0,23.5,18.8,71.8,21.15,1,Normal,0.12332082027939717,Normal
Hyderabad,2017-12-12,66.78,140.38,62.23,1.19,12.94,144.0,29.6,12.7,64.48,21.15,1,Normal,0.1520032400608311,Normal
