city,date,PM2.5,PM10,NO2,CO,SO2,AQI,temperature_2m_max,temperature_2m_min,Humidity
Talcher,2020-01-02,112.9,269.45,18.83,1.74,29.78,320.0,28.0,22.2,66.4
Talcher,2020-01-03,89.14,262.31,17.6,1.54,22.02,177.75,28.1,21.1,66.28
Talcher,2020-01-04,69.18,138.67,17.69,1.39,25.63,126.0,28.8,22.0,65.44
Talcher,2020-01-05,92.76,193.91,23.28,1.58,23.14,143.0,29.2,23.3,64.96
Talcher,2020-01-06,131.05,256.85,23.34,1.92,21.48,271.0,29.3,22.6,64.84
Talcher,2020-01-07,230.77,379.17,23.19,3.14,25.9,350.0,29.4,21.2,64.72
Talcher,2020-01-08,138.79,232.22,22.44,1.72,22.85,358.0,30.3,22.3,63.64
Talcher,2020-01-09,117.61,218.87,21.55,1.46,2.5,277.0,31.1,21.6,62.68
Talcher,2020-01-10,104.0,231.32,22.36,1.71,1.67,272.0,32.8,22.7,60.64
Talcher,2020-01-11,130.4,279.67,22.18,2.01,2.37,290.0,33.2,26.2,60.16
Talcher,2020-01-12,136.05,303.35,22.55,2.07,2.54,313.0,32.4,26.1,61.12
Talcher,2020-02-01,105.22,175.39,6.24,0.19,11.21,289.0,28.6,20.1,65.68
Talcher,2020-02-02,100.88,168.13,5.44,0.08,10.53,244.0,27.9,23.4,66.52
Talcher,2020-02-03,74.1,123.51,5.71,0.0,9.74,196.0,27.8,19.4,66.64
Talcher,2020-02-04,76.6,127.65,5.24,0.65,11.75,150.0,28.4,21.3,65.92
Talcher,2020-02-05,74.97,124.9,4.82,2.16,11.93,130.0,28.0,23.2,66.4
Talcher,2020-02-06,89.59,148.83,6.47,2.3,9.33,186.0,29.7,21.6,64.36
Talcher,2020-02-07,44.25,73.73,2.25,1.01,1.66,136.0,30.0,22.0,64.0
Talcher,2020-02-08,42.24,70.38,2.94,1.15,1.28,79.0,30.4,24.1,63.52
Talcher,2020-02-09,30.6,50.98,3.4,1.13,0.74,69.0,30.7,21.8,63.16
Talcher,2020-02-10,112.93,188.16,5.97,1.67,25.91,185.0,32.6,22.7,60.88
Talcher,2020-02-11,137.0,228.33,6.26,2.04,33.52,299.0,33.2,27.1,60.16
Talcher,2020-02-12,118.16,196.93,6.59,1.92,31.01,314.0,33.3,25.9,60.04
Talcher,2020-03-01,83.64,139.41,3.68,2.02,43.74,155.0,28.9,20.4,65.32
Talcher,2020-03-02,84.56,140.95,4.18,2.1,46.64,194.0,28.2,22.5,66.16
Talcher,2020-03-03,56.77,94.61,4.33,1.41,48.01,138.0,28.1,20.2,66.28
Talcher,2020-03-04,36.24,60.44,3.77,1.45,52.31,99.0,28.5,23.4,65.8
Talcher,2020-03-05,17.33,28.74,3.27,1.09,50.27,71.0,28.6,22.7,65.68
Talcher,2020-03-06,14.84,24.72,4.46,1.09,47.91,86.0,31.6,21.9,62.08
Talcher,2020-03-07,12.97,21.62,3.31,1.27,46.79,117.0,29.8,23.3,64.24
Talcher,2020-03-08,21.92,36.53,4.01,1.68,45.85,92.0,30.8,24.9,63.04
Talcher,2020-03-09,30.49,50.81,3.75,1.75,38.2,102.5,30.6,21.9,63.28
Talcher,2020-03-10,25.92,43.19,3.53,1.41,34.41,98.0,32.5,22.7,61.0
Talcher,2020-03-11,8.29,13.8,4.2,1.12,68.67,94.0,32.6,27.0,60.88
Talcher,2020-03-12,17.16,28.61,6.67,1.3,66.04,90.0,33.8,26.3,59.44
Talcher,2020-04-01,41.97,96.26,3.81,1.96,3.14,113.0,28.9,21.9,65.32
Talcher,2020-04-02,40.35,77.07,4.42,1.91,41.24666667,123.0,27.5,24.6,67.0
Talcher,2020-04-03,34.17,73.46,5.83,2.02,42.20666667,130.3333333,30.5,21.9,63.4
Talcher,2020-04-04,56.16,95.79,4.92,2.41,45.0175,146.0,29.4,22.6,64.72
Talcher,2020-04-05,48.41,76.09,4.16,1.98,35.305,136.0,28.7,21.3,65.56
Talcher,2020-04-06,71.26,152.22,4.57,2.73,31.665,137.0,30.1,23.0,63.88
Talcher,2020-04-07,47.48,81.53,4.46,2.2,30.49,154.0,30.3,22.5,63.64
Talcher,2020-04-08,32.06,61.03,4.27,2.18,29.655,111.0,28.9,25.2,65.32
Talcher,2020-04-09,28.89,55.96,4.84,1.97,26.505,136.0,31.4,22.2,62.32
Talcher,2020-04-10,39.04,64.08,4.76,2.05,24.08,139.0,32.2,23.7,61.36
Talcher,2020-04-11,54.04,101.31,4.35,2.3,41.655,146.0,31.9,26.4,61.72
Talcher,2020-04-12,34.29,105.3,4.2,2.58,40.37,163.0,34.2,27.1,58.96
Talcher,2020-05-01,24.13,50.67,18.9,2.12,15.605,118.0,30.5,23.9,63.4
Talcher,2020-05-02,36.68,71.555,11.145,1.875,35.85333333,141.25,28.6,24.1,65.68
Talcher,2020-05-03,18.27,40.31,19.13,1.97,36.40333333,122.6666667,29.0,22.8,65.2
Talcher,2020-05-04,11.1,20.65,17.35,2.02,37.725,100.0,29.5,22.9,64.6
Talcher,2020-05-05,36.55,65.02,17.53,1.93,20.34,110.0,28.8,21.7,65.44
Talcher,2020-05-06,45.62,100.26,17.46,1.71,15.42,125.5,29.9,24.8,64.12
Talcher,2020-05-07,43.5,107.07,16.83,1.56,14.19,96.0,32.3,22.1,61.24
Talcher,2020-05-08,51.06,157.36,18.62,1.53,13.46,166.3333333,30.1,25.2,63.88
Talcher,2020-05-09,88.11,138.07,17.45,2.21,14.81,202.0,31.9,21.8,61.72
Talcher,2020-05-10,51.8,105.32,16.72,1.5,13.75,128.0,32.9,25.4,60.52
Talcher,2020-05-11,63.56,173.38,18.5,1.74,14.64,123.0,31.7,26.2,61.96
Talcher,2020-05-12,55.5,152.81,17.67,1.43,14.7,100.0,34.2,26.8,58.96
Talcher,2020-06-01,20.04,40.07,18.68,1.7,28.07,93.0,29.7,24.5,64.36
Talcher,2020-06-02,33.01,66.04,17.87,1.84,30.46,159.5,28.8,21.7,65.44
Talcher,2020-06-03,33.81,67.58,20.21,2.24,30.6,115.0,28.3,24.2,66.04
Talcher,2020-06-04,51.86,103.71,20.315,0.62,30.4325,104.0,29.1,23.0,65.08
Talcher,2020-06-05,39.66,79.28,20.435,2.04,28.08,190.5,29.4,24.3,64.72
Talcher,2020-06-06,30.54,60.62,20.325,2.12,31.02,114.0,29.9,22.9,64.12
Talcher,2020-06-07,91.145,169.645,19.635,1.64,18.52,95.0,30.7,20.2,63.16
Talcher,2020-06-08,49.69,95.71,20.085,2.21,28.3,221.6666667,30.9,22.1,62.92
Talcher,2020-06-09,96.055,184.695,19.905,1.96,8.24,237.0,32.5,22.1,61.0
Talcher,2020-06-10,91.1,192.495,19.45,1.755,8.06,209.0,33.6,26.1,59.68
Talcher,2020-06-11,99.805,238.365,20.525,1.905,8.59,218.0,32.0,26.1,61.6
Talcher,2020-06-12,59.08090909,160.6563636,16.41142857,2.515,16.1869697,107.3636364,32.3,26.8,61.24
Talcher,2020-07-01,24.85,31.06,29.36,1.52,14.42,101.0,28.6,22.5,65.68
Thiruvananthapuram,2017-07-01,14.69,39.71,4.08,0.68,3.34,49.0,31.2,25.0,62.56
Thiruvananthapuram,2017-07-02,10.59,27.62,1.58,0.57,4.14,39.0,33.2,23.1,60.16
Thiruvananthapuram,2017-07-03,10.4,22.56,3.45,0.65,4.6,39.0,30.0,24.3,64.0
Thiruvananthapuram,2017-07-04,19.2,43.69,6.88,0.66,3.86,40.0,28.8,23.8,65.44
Thiruvananthapuram,2017-07-05,22.43,68.32,5.41,0.7,3.49,60.0,29.9,25.3,64.12
Thiruvananthapuram,2017-07-06,19.08,55.04,4.62,0.59,3.18,63.0,29.5,24.3,64.6
Thiruvananthapuram,2017-07-07,18.61,49.78,5.92,0.65,3.9,52.0,26.5,24.6,68.2
Thiruvananthapuram,2017-07-08,33.78,47.71,8.49,0.75,3.98,54.0,27.4,23.1,67.12
Thiruvananthapuram,2017-07-09,14.47,31.62,5.13,0.53,3.57,53.0,31.0,23.4,62.8
Thiruvananthapuram,2017-07-10,15.94,31.78,7.1,0.68,4.36,47.0,28.2,24.9,66.16
Thiruvananthapuram,2017-07-11,8.74,18.65,5.09,0.53,5.05,41.0,28.0,24.3,66.4
Thiruvananthapuram,2017-07-12,17.33,36.27,7.54,0.65,4.06,39.0,27.7,20.8,66.76
Thiruvananthapuram,2017-08-01,18.25,41.35,4.51,0.77,4.49,68.0,31.8,24.7,61.84
Thiruvananthapuram,2017-08-02,15.15,46.53,7.58,0.99,4.19,62.0,33.8,23.6,59.44
Thiruvananthapuram,2017-08-03,15.12,39.14,5.82,0.98,3.37,63.0,30.9,25.0,62.92
Thiruvananthapuram,2017-08-04,13.43,31.64,7.14,0.95,3.93,62.0,29.0,23.7,65.2
Thiruvananthapuram,2017-08-05,10.74,28.85,6.67,0.91,4.48,59.0,29.9,25.3,64.12
Thiruvananthapuram,2017-08-06,13.58,34.99,5.42,0.9,4.55,54.0,29.7,25.3,64.36
Thiruvananthapuram,2017-08-07,20.1,48.43,8.85,0.96,4.86,61.0,27.9,24.1,66.52
Thiruvananthapuram,2017-08-08,13.97,32.81,6.53,0.99,4.37,63.0,26.6,23.8,68.08
Thiruvananthapuram,2017-08-09,19.93,41.81,7.83,1.01,4.32,63.0,30.0,23.1,64.0
Thiruvananthapuram,2017-08-10,18.52,41.59,7.6,1.03,3.56,61.0,28.1,23.4,66.28
Thiruvananthapuram,2017-08-11,11.07,30.8,6.83,0.98,4.14,64.0,27.5,24.9,67.0
Thiruvananthapuram,2017-08-12,21.49,44.62,7.14,0.96,4.39,56.0,28.3,21.6,66.04
Thiruvananthapuram,2017-09-01,18.93,52.14,4.1,0.9,4.01,54.0,31.6,24.6,62.08
Thiruvananthapuram,2017-09-02,14.23,35.43,5.36,0.99,5.05,60.0,30.6,23.8,63.28
Thiruvananthapuram,2017-09-03,16.04,34.39,5.27,0.95,4.07,52.0,30.3,25.1,63.64
Thiruvananthapuram,2017-09-04,20.62,48.9,3.49,0.88,4.31,53.0,28.9,24.1,65.32
Thiruvananthapuram,2017-09-05,18.4,45.75,4.12,0.93,4.99,55.0,29.9,24.8,64.12
Thiruvananthapuram,2017-09-06,8.76,19.97,3.32,0.85,4.29,52.0,29.7,25.2,64.36
Thiruvananthapuram,2017-09-07,16.14,35.68,7.97,0.98,3.41,64.0,28.5,23.8,65.8
Thiruvananthapuram,2017-09-08,10.8,28.79,5.63,1.01,4.2,66.0,29.3,23.4,64.84
Thiruvananthapuram,2017-09-09,12.77,27.17,6.42,0.95,3.63,65.0,28.8,23.4,65.44
Thiruvananthapuram,2017-09-10,11.01,25.92,3.96,0.94,4.34,53.0,27.5,22.3,67.0
Thiruvananthapuram,2017-09-11,12.56,28.58,4.97,1.03,5.03,61.0,27.7,23.8,66.76
Thiruvananthapuram,2017-09-12,8.51,23.44,3.9,0.96,2.25,58.0,27.9,23.9,66.52
Thiruvananthapuram,2017-10-01,6.15,13.37,1.96,0.23,1.86,36.0,31.3,24.2,62.44
Thiruvananthapuram,2017-10-02,3.88,10.5,1.49,0.16,3.49,62.5,30.6,24.6,63.28
Thiruvananthapuram,2017-10-03,7.71,17.57,4.31,0.16,2.07,60.5,29.2,24.2,64.96
Thiruvananthapuram,2017-10-04,12.07,22.0,5.03,0.18,2.11,65.0,28.8,24.3,65.44
Thiruvananthapuram,2017-10-05,18.07,30.71,5.51,0.19,2.21,61.0,27.7,22.5,66.76
Thiruvananthapuram,2017-10-06,7.5,13.0,3.42,0.14,2.17,64.0,27.1,24.8,67.48
Thiruvananthapuram,2017-10-07,10.41,19.95,4.91,0.25,2.15,67.0,29.0,23.3,65.2
Thiruvananthapuram,2017-10-08,18.35,33.45,3.03,0.19,2.16,74.5,27.1,24.3,67.48
Thiruvananthapuram,2017-10-09,19.75,42.21,5.41,0.3,2.24,64.5,28.7,23.6,65.56
Thiruvananthapuram,2017-10-10,20.14,35.585,8.04,0.0,4.045,69.5,29.0,23.8,65.2
Thiruvananthapuram,2017-10-11,21.415,37.575,7.26,0.0,5.03,67.5,28.0,24.8,66.4
Thiruvananthapuram,2017-10-12,25.43,41.225,7.065,0.0,3.11,65.0,27.9,21.2,66.52
Thiruvananthapuram,2017-11-01,24.01,37.06,7.14,1.06,2.76,67.0,31.6,25.0,62.08
Thiruvananthapuram,2017-11-02,22.38,35.06,8.94,1.12,4.25,65.0,30.1,24.5,63.88
Thiruvananthapuram,2017-11-03,25.48,40.5,10.28,1.18,3.45,69.0,29.0,24.2,65.2
Thiruvananthapuram,2017-11-04,30.17,45.71,9.8,1.31,4.07,77.0,28.5,23.4,65.8
Thiruvananthapuram,2017-11-05,19.39,24.78,6.54,1.05,4.12,67.0,25.0,23.3,70.0
Thiruvananthapuram,2017-11-06,26.15,41.97,12.03,1.24,3.64,76.0,27.4,24.1,67.12
Thiruvananthapuram,2017-11-07,19.07,29.74,11.58,1.11,4.55,70.0,29.6,23.9,64.48
Thiruvananthapuram,2017-11-08,13.15,28.67,14.55,1.27,5.68,83.0,26.0,24.1,68.8
Thiruvananthapuram,2017-11-09,16.32,27.27,10.9,1.11,3.63,64.0,29.4,24.2,64.72
Thiruvananthapuram,2017-11-10,29.27,45.25,12.12,1.27,3.75,86.0,26.4,24.6,68.32
Thiruvananthapuram,2017-11-11,30.27,46.57,9.55,1.16,5.03,74.0,28.1,24.1,66.28
Thiruvananthapuram,2017-11-12,42.35,59.01,10.23,1.25,3.97,72.0,28.1,23.3,66.28
Thiruvananthapuram,2017-12-01,9.7,15.05,6.78,0.92,2.93,57.0,33.7,23.9,59.56
Thiruvananthapuram,2017-12-02,8.62,29.16,8.07,1.08,4.19,60.0,29.8,24.3,64.24
Thiruvananthapuram,2017-12-03,22.34,41.84,9.14,1.22,3.92,76.0,27.6,24.7,66.88
Thiruvananthapuram,2017-12-04,26.3,53.82,7.84,1.26,4.96,86.0,30.0,23.3,64.0
Thiruvananthapuram,2017-12-05,19.235,39.91,5.58,0.82,3.65,65.0,29.3,23.2,64.84
Thiruvananthapuram,2017-12-06,22.38,45.875,8.975,0.945,3.77,64.0,28.2,23.8,66.16
Thiruvananthapuram,2017-12-07,51.21,75.38,12.47,1.58,4.49,62.0,28.8,23.2,65.44
Thiruvananthapuram,2017-12-08,44.97,61.09,5.31,1.31,1.45,84.0,25.1,23.8,69.88
Thiruvananthapuram,2017-12-09,33.94,49.68,5.57,1.21,4.71,68.0,28.9,24.5,65.32
Thiruvananthapuram,2017-12-10,54.94,73.21,5.73,1.26,4.33,85.0,28.3,24.3,66.04
Thiruvananthapuram,2017-12-11,68.46,101.59,6.12,1.31,3.96,105.0,27.7,22.8,66.76
Thiruvananthapuram,2017-12-12,66.61,88.6,6.2,1.37,3.64,139.0,28.3,24.2,66.04
Thiruvananthapuram,2018-01-01,64.62,88.43,8.79,1.28,3.51,106.0,28.3,24.2,66.04
Thiruvananthapuram,2018-01-02,64.43,88.75,7.51,1.32,3.29,119.0,28.1,24.6,66.28
Thiruvananthapuram,2018-01-03,57.45,78.75,10.46,1.36,6.04,99.0,28.5,21.9,65.8
Thiruvananthapuram,2018-01-04,67.0,90.64,16.88,1.4,5.21,106.0,29.7,23.4,64.36
Thiruvananthapuram,2018-01-05,76.69,118.0,15.1,1.32,7.36,145.0,29.8,22.9,64.24
Thiruvananthapuram,2018-01-06,83.73,117.45,16.16,1.32,8.37,155.0,30.9,25.1,62.92
Thiruvananthapuram,2018-01-07,78.68,101.17,10.07,1.27,6.67,186.0,32.7,24.6,60.76
Thiruvananthapuram,2018-01-08,69.38,95.2,17.84,1.69,6.81,127.0,31.9,24.9,61.72
Thiruvananthapuram,2018-01-09,83.7,115.88,18.3,1.55,6.16,137.0,35.0,26.6,58.0
Thiruvananthapuram,2018-01-10,81.02,109.22,15.68,1.58,7.43,169.0,34.2,25.0,58.96
Thiruvananthapuram,2018-01-11,51.42,71.31,15.84,1.57,5.36,123.0,34.6,25.9,58.48
Thiruvananthapuram,2018-01-12,53.08,71.91,15.32,1.59,4.72,157.0,32.9,26.9,60.52
Thiruvananthapuram,2018-02-01,75.74,114.76,9.16,1.14,5.4,144.0,28.3,23.9,66.04
Thiruvananthapuram,2018-02-02,64.95,102.16,21.42,1.06,6.28,132.0,28.2,23.8,66.16
Thiruvananthapuram,2018-02-03,54.76,96.7,16.6,0.96,8.15,124.0,28.9,22.4,65.32
Thiruvananthapuram,2018-02-04,56.47,95.27,12.04,0.9,7.65,111.0,30.0,22.6,64.0
Thiruvananthapuram,2018-02-05,55.14,93.88,12.09,0.94,7.87,100.0,30.4,23.6,63.52
Thiruvananthapuram,2018-02-06,52.43,89.88,11.41,0.91,7.27,96.0,31.5,23.8,62.2
Thiruvananthapuram,2018-02-07,41.4,71.72,11.18,0.94,4.22,80.0,32.6,24.7,60.88
Thiruvananthapuram,2018-02-08,30.24,47.29,14.71,0.89,5.42,66.0,33.1,23.8,60.28
Thiruvananthapuram,2018-02-09,42.41,63.08,15.58,0.95,6.25,80.0,34.8,26.7,58.24
Thiruvananthapuram,2018-02-10,42.91,65.34,12.29,0.95,3.92,71.0,34.7,25.1,58.36
Thiruvananthapuram,2018-02-11,41.06,70.25,20.97,0.88,4.78,72.0,35.6,26.4,57.28
Thiruvananthapuram,2018-02-12,45.67,77.5,21.56,1.05,27.65,126.0,32.6,27.5,60.88
Thiruvananthapuram,2018-03-01,27.73,68.91,15.53,1.02,6.84,70.0,28.1,23.2,66.28
Thiruvananthapuram,2018-03-02,36.2,69.71,13.31,1.06,7.48,79.0,28.4,23.4,65.92
Thiruvananthapuram,2018-03-03,39.89,72.3,13.26,0.96,10.33,85.0,29.4,22.3,64.72
Thiruvananthapuram,2018-03-04,57.24,92.26,13.21,0.96,8.62,98.0,29.8,22.0,64.24
Thiruvananthapuram,2018-03-05,46.58,94.17,13.94,1.05,8.75,95.0,31.0,22.3,62.8
Thiruvananthapuram,2018-03-06,56.15,95.3,13.27,1.05,7.85,94.0,31.9,22.1,61.72
Thiruvananthapuram,2018-03-07,57.18,91.27,14.89,1.08,7.87,97.0,33.4,24.1,59.92
Thiruvananthapuram,2018-03-08,52.59,91.55,15.59,1.12,5.89,90.0,32.5,24.2,61.0
Thiruvananthapuram,2018-03-09,56.09,90.79,11.94,1.1,8.26,91.0,35.0,26.3,58.0
Thiruvananthapuram,2018-03-10,52.85,89.77,15.05,1.04,9.76,92.0,36.1,26.0,56.68
Thiruvananthapuram,2018-03-11,60.8,95.27,16.69,0.98,14.94,112.0,35.5,27.6,57.4
Thiruvananthapuram,2018-03-12,44.16,74.65,15.94,1.18,10.69,95.0,34.2,25.5,58.96
Thiruvananthapuram,2018-04-01,27.92,64.64,9.95,0.8,8.77,74.0,28.7,22.8,65.56
Thiruvananthapuram,2018-04-02,28.27,63.12,8.04,0.82,7.8,64.0,28.4,22.0,65.92
Thiruvananthapuram,2018-04-03,33.99,67.92,11.49,0.89,6.01,93.0,29.1,21.3,65.08
Thiruvananthapuram,2018-04-04,32.84,61.69,13.51,0.97,7.72,137.0,29.8,21.5,64.24
Thiruvananthapuram,2018-04-05,43.66,78.18,10.07,0.99,8.52,72.0,30.5,21.9,63.4
Thiruvananthapuram,2018-04-06,33.37,72.54,12.99,1.01,11.26,76.0,31.9,23.5,61.72
Thiruvananthapuram,2018-04-07,42.99,73.04,11.27,0.92,7.86,121.0,33.8,24.7,59.44
Thiruvananthapuram,2018-04-08,25.7,45.04,8.42,0.83,6.31,122.0,31.8,23.7,61.84
Thiruvananthapuram,2018-04-09,20.2,39.62,9.04,0.86,4.92,126.0,36.4,26.1,56.32
Thiruvananthapuram,2018-04-10,15.2,35.43,10.9,0.95,6.68,73.0,37.0,26.6,55.6
Thiruvananthapuram,2018-04-11,19.23,38.12,9.67,0.95,6.59,160.0,35.6,27.9,57.28
Thiruvananthapuram,2018-04-12,18.61,32.92,9.08,0.86,6.4,62.0,33.3,29.3,60.04
Thiruvananthapuram,2018-05-01,23.65,53.26,8.97,0.77,6.11,61.0,27.8,22.9,66.64
Thiruvananthapuram,2018-05-02,64.52,56.07,9.89,0.84,5.52,65.0,28.3,20.7,66.04
Thiruvananthapuram,2018-05-03,22.42,50.04,12.9,0.91,5.02,65.0,29.0,22.0,65.2
Thiruvananthapuram,2018-05-04,28.82,55.18,9.75,0.89,6.05,70.0,30.3,21.4,63.64
Thiruvananthapuram,2018-05-05,26.48,46.4,9.51,0.89,6.5,82.0,31.6,22.0,62.08
Thiruvananthapuram,2018-05-06,18.29,30.75,9.51,0.86,5.61,58.0,33.0,22.9,60.4
Thiruvananthapuram,2018-05-07,16.81,30.01,11.28,0.87,6.59,60.0,33.5,24.7,59.8
Thiruvananthapuram,2018-05-08,13.97,27.82,9.77,0.88,5.77,55.0,31.8,23.6,61.84
Thiruvananthapuram,2018-05-09,23.21,42.75,13.19,1.01,5.79,67.0,36.9,25.8,55.72
Thiruvananthapuram,2018-05-10,11.28,28.12,11.06,0.86,6.3,54.0,36.0,27.7,56.8
Thiruvananthapuram,2018-05-11,12.24,28.73,10.15,0.96,6.78,62.0,37.8,28.7,54.64
Thiruvananthapuram,2018-05-12,9.12,21.4,9.79,0.88,6.54,54.0,33.0,26.2,60.4
Thiruvananthapuram,2018-06-01,17.99,36.25,16.73,1.01,6.04,66.0,28.2,23.6,66.16
Thiruvananthapuram,2018-06-02,13.59,27.32,16.03,0.86,5.44,59.0,28.4,21.4,65.92
Thiruvananthapuram,2018-06-03,11.68,22.6,13.39,0.72,4.82,49.0,29.3,24.0,64.84
Thiruvananthapuram,2018-06-04,16.7,30.1,17.41,0.92,5.28,58.0,30.9,20.9,62.92
Thiruvananthapuram,2018-06-05,17.04,37.16,22.39,1.08,5.86,78.0,30.9,23.2,62.92
Thiruvananthapuram,2018-06-06,17.49,33.78,14.35,0.92,6.22,70.0,31.5,24.0,62.2
Thiruvananthapuram,2018-06-07,15.77,27.33,19.38,0.73,6.53,64.0,32.6,24.5,60.88
Thiruvananthapuram,2018-06-08,13.57,43.69,9.14,0.89,4.84,60.0,32.7,23.8,60.76
Thiruvananthapuram,2018-06-09,10.75,40.67,2.08,0.6,6.0,51.0,36.2,26.4,56.56
Thiruvananthapuram,2018-06-10,5.19,36.92,1.89,0.58,5.36,44.0,35.7,28.0,57.16
Thiruvananthapuram,2018-06-11,13.23,43.69,5.15,0.8,5.64,48.0,38.2,29.8,54.16
Thiruvananthapuram,2018-06-12,13.4,53.74,9.16,0.86,5.95,53.0,33.7,27.6,59.56
Thiruvananthapuram,2018-07-01,17.82,33.89,7.74,0.68,6.42,48.0,29.0,24.7,65.2
Thiruvananthapuram,2018-07-02,19.23,34.53,9.0,0.74,5.33,46.0,28.1,20.4,66.28
Thiruvananthapuram,2018-07-03,23.0,43.26,9.57,0.83,6.47,53.0,28.8,23.3,65.44
Thiruvananthapuram,2018-07-04,18.41,42.32,6.67,0.88,6.52,56.0,30.0,22.2,64.0
Thiruvananthapuram,2018-07-05,19.07,40.65,7.66,0.8,5.86,51.0,32.2,23.2,61.36
Thiruvananthapuram,2018-07-06,18.6,46.16,8.43,0.78,6.89,51.0,30.8,22.3,63.04
Thiruvananthapuram,2018-07-07,16.08,44.91,8.66,0.78,5.85,53.0,32.2,25.8,61.36
Thiruvananthapuram,2018-07-08,7.0,36.83,7.14,0.72,5.98,46.0,33.6,23.6,59.68
Thiruvananthapuram,2018-07-09,15.77,29.21,11.32,0.79,7.12,50.0,33.3,25.8,60.04
Thiruvananthapuram,2018-07-10,10.73,27.82,14.09,0.81,6.66,65.0,35.5,27.5,57.4
Thiruvananthapuram,2018-07-11,17.48,36.89,12.2,0.84,7.0,53.0,38.4,27.9,53.92
Thiruvananthapuram,2018-07-12,16.18,39.8,10.8,0.87,5.75,60.0,34.0,27.1,59.2
Thiruvananthapuram,2018-08-01,14.91,39.67,15.24,1.07,5.96,70.0,29.0,24.4,65.2
Thiruvananthapuram,2018-08-02,14.62,36.35,10.09,0.95,4.65,62.0,28.1,20.4,66.28
Thiruvananthapuram,2018-08-03,18.7,37.27,8.53,0.98,5.55,62.0,28.6,22.9,65.68
Thiruvananthapuram,2018-08-04,19.14,42.58,8.14,1.04,6.02,67.0,30.9,24.3,62.92
Thiruvananthapuram,2018-08-05,11.14,33.81,4.41,1.06,5.43,62.0,31.9,24.0,61.72
Thiruvananthapuram,2018-08-06,9.04,28.54,5.17,1.0,4.48,62.0,31.2,22.9,62.56
Thiruvananthapuram,2018-08-07,9.51,30.15,5.07,1.05,5.95,63.0,31.9,25.3,61.72
Thiruvananthapuram,2018-08-08,11.16,25.2,7.21,1.12,6.03,69.0,34.1,25.1,59.08
Thiruvananthapuram,2018-08-09,9.21,39.6,8.03,1.16,4.98,73.0,33.6,26.4,59.68
Thiruvananthapuram,2018-08-10,8.67,27.55,3.96,1.05,4.96,66.0,35.5,26.8,57.4
Thiruvananthapuram,2018-08-11,11.88,31.22,3.27,1.15,5.82,69.0,37.3,29.2,55.24
Thiruvananthapuram,2018-08-12,10.35,29.91,4.77,1.14,4.93,74.0,29.6,25.8,64.48
Thiruvananthapuram,2018-09-01,23.44,56.07,7.1,0.79,5.98,61.0,28.3,24.0,66.04
Thiruvananthapuram,2018-09-02,19.24,52.38,4.64,0.78,6.07,56.0,28.4,20.5,65.92
Thiruvananthapuram,2018-09-03,20.49,50.48,6.64,0.81,6.02,54.0,29.7,20.5,64.36
Thiruvananthapuram,2018-09-04,20.0,51.27,5.82,0.77,5.56,58.0,30.0,24.0,64.0
Thiruvananthapuram,2018-09-05,22.06,55.46,6.44,0.81,5.48,59.0,33.4,25.5,59.92
Thiruvananthapuram,2018-09-06,16.12,52.45,6.96,0.79,6.72,58.0,32.6,23.2,60.88
Thiruvananthapuram,2018-09-07,17.55,45.48,6.46,0.9,6.0,58.0,32.7,24.7,60.76
Thiruvananthapuram,2018-09-08,17.14,43.17,4.86,0.78,5.5,55.0,34.7,24.5,58.36
Thiruvananthapuram,2018-09-09,12.155,32.935,8.64,1.085,5.285,63.0,33.4,26.5,59.92
Thiruvananthapuram,2018-09-10,18.86,50.89,5.72,0.52,8.14,68.0,34.6,26.2,58.48
Thiruvananthapuram,2018-09-11,22.24,60.76,8.42,0.76,5.19,63.0,36.3,29.5,56.44
Thiruvananthapuram,2018-09-12,24.4,67.26,7.36,0.85,5.86,70.0,30.5,26.4,63.4
Thiruvananthapuram,2018-10-01,23.75,43.0,9.79,1.14,4.94,64.0,26.6,24.0,68.08
Thiruvananthapuram,2018-10-02,17.33,31.2,7.0,0.89,4.85,59.0,28.6,22.2,65.68
Thiruvananthapuram,2018-10-03,18.9,34.18,9.29,1.1,5.22,67.0,29.4,22.1,64.72
Thiruvananthapuram,2018-10-04,14.12,29.82,11.08,0.86,5.37,72.0,29.5,22.1,64.6
Thiruvananthapuram,2018-10-05,20.59,39.69,20.9,0.95,4.93,54.0,30.8,25.9,63.04
Thiruvananthapuram,2018-10-06,30.33,50.39,8.2,1.16,5.57,82.0,34.0,23.4,59.2
Thiruvananthapuram,2018-10-07,12.48,24.47,6.03,1.03,3.92,62.0,32.5,24.8,61.0
Thiruvananthapuram,2018-10-08,13.27,26.54,7.97,1.01,5.68,78.0,33.6,24.5,59.68
Thiruvananthapuram,2018-10-09,15.1,26.27,9.25,1.01,5.59,64.0,33.3,28.0,60.04
Thiruvananthapuram,2018-10-10,15.43,34.46,9.88,1.04,6.49,70.0,35.5,25.8,57.4
Thiruvananthapuram,2018-10-11,35.94,50.68,9.85,1.09,5.53,71.0,37.0,29.8,55.6
Thiruvananthapuram,2018-10-12,38.58,67.44,8.94,1.02,5.73,71.0,30.6,26.1,63.28
Thiruvananthapuram,2018-11-01,42.05,68.11,5.92,1.19,5.16,74.0,26.7,24.0,67.96
